1.e12,2.5959494601187016e-11
1.2589254117941663e12,3.026000305255728e-11
1.5848931924611108e12,3.527178136254616e-11
1.9952623149688828e12,4.111207859593615e-11
2.511886431509582e12,4.791734386575366e-11
3.1622776601683794e12,5.584632934398213e-11
3.981071705534969e12,6.508368197750424e-11
5.011872336272715e12,7.584409684986526e-11
6.309573444801942e12,8.837711482868822e-11
7.943282347242821e12,1.0297265767120622e-10
1.e13,1.1996740496853947e-10
1.2589254117941662e13,1.3975212913710233e-10
1.584893192461111e13,1.627801167284334e-10
1.995262314968883e13,1.8957681627753104e-10
2.511886431509582e13,2.2075086429959375e-10
3.1622776601683793e13,2.570066514623298e-10
3.9810717055349695e13,2.9915860017238656e-10
5.011872336272715e13,3.4814733277657615e-10
6.309573444801943e13,4.0505791636508444e-10
7.943282347242822e13,4.711403753723485e-10
1.e14,5.478326651478238e-10
1.2589254117941662e14,6.367862942274866e-10
1.584893192461111e14,7.398947630281565e-10
1.9952623149688828e14,8.593249444616139e-10
2.5118864315095822e14,9.975514471157e-10
3.1622776601683794e14,1.1573939006454768e-9
3.9810717055349694e14,1.3420568789034182e-9
5.0118723362727144e14,1.5551720275883231e-9
6.309573444801942e14,1.800841560703525e-9
7.943282347242821e14,2.0836819791813647e-9
1.e15,2.4088663335762084e-9
1.2589254117941662e15,2.7821627407292855e-9
1.584893192461111e15,3.209966080064328e-9
1.9952623149688828e15,3.6993188281039523e-9
2.511886431509582e15,4.257915806240349e-9
3.1622776601683795e15,4.894086206698818e-9
3.9810717055349695e15,5.616744605691593e-9
5.011872336272715e15,6.435300795311352e-9
6.309573444801943e15,7.3595162059649895e-9
7.943282347242822e15,8.39929255238416e-9
1.e16,9.564376289692568e-9
1.2589254117941714e16,1.0863960814090426e-8
1.5848931924611108e16,1.23061674894396e-8
1.9952623149688828e16,1.3897387157463691e-8
2.511886431509572e16,1.5641466494225445e-8
3.162277660168379e16,1.7538729063186592e-8
3.981071705534986e16,1.9584829013537755e-8
5.0118723362727144e16,2.176944312140619e-8
6.309573444801943e16,2.407480344233579e-8
7.943282347242789e16,2.6474027770812044e-8
1.e17,2.8929045148094815e-8
1.2589254117941714e17,3.138749472038965e-8
1.584893192461111e17,3.377712272526714e-8
1.995262314968883e17,3.5995052585131355e-8
2.511886431509572e17,3.7887599803337756e-8
3.1622776601683795e17,3.9188097497700236e-8
3.9810717055349856e17,3.924554672045748e-8
5.011872336272715e17,3.656604350395274e-8
6.309573444801943e17,2.9132181337716834e-8
7.943282347242789e17,1.697121527837028e-8
1.e18,5.817780245351227e-9
1.2589254117941714e18,9.619872564345537e-10
1.5848931924611108e18,6.62731429939871e-11
1.995262314968883e18,1.7752880082607535e-12
2.511886431509572e18,1.7802027920968025e-14
3.1622776601683794e18,5.960412775388441e-17
3.9810717055349857e18,6.062536623462761e-20
5.011872336272715e18,2.8031541321945326e-23
6.309573444801943e18,3.2468771662803694e-27
7.943282347242789e18,1.1511506840675593e-32
1.e19,0.
