1.e9,6.602397055953986e-11
1.258925411794166e9,7.696165050078723e-11
1.5848931924611108e9,8.9708335622096e-11
1.9952623149688828e9,1.0456223083539771e-10
2.511886431509582e9,1.2187037341394177e-10
3.1622776601683793e9,1.420365250214403e-10
3.9810717055349693e9,1.6553030668758507e-10
5.011872336272715e9,1.9289776224308397e-10
6.309573444801943e9,2.2477356039587828e-10
7.943282347242822e9,2.618950724183367e-10
1.e10,3.051185909214529e-10
1.2589254117941662e10,3.5543798527414883e-10
1.5848931924611109e10,4.140061199059366e-10
1.9952623149688828e10,4.821593921210883e-10
2.511886431509582e10,5.614457750207092e-10
3.1622776601683792e10,6.536567776238174e-10
3.981071705534969e10,7.60863757706271e-10
5.011872336272715e10,8.854590431268233e-10
6.3095734448019424e10,1.0302023346700298e-9
7.943282347242822e10,1.1982728766827427e-9
1.e11,1.3933278868079459e-9
1.2589254117941661e11,1.619567722280372e-9
1.5848931924611108e11,1.8818082093591677e-9
1.9952623149688828e11,2.185560455079796e-9
2.5118864315095822e11,2.537118244705032e-9
3.1622776601683795e11,2.9436528713665264e-9
3.9810717055349695e11,3.413314674388753e-9
5.011872336272715e11,3.9553401844663155e-9
6.309573444801943e11,4.5801627501965556e-9
7.943282347242821e11,5.299523729657801e-9
1.e12,6.1265799790505154e-9
1.2589254117941663e12,7.076001813893547e-9
1.5848931924611108e12,8.164053623663301e-9
1.9952623149688828e12,9.408646861172662e-9
2.511886431509582e12,1.0829352117793454e-8
3.1622776601683794e12,1.2447353409266976e-8
3.981071705534969e12,1.4285323585216452e-8
5.011872336272715e12,1.636719500047555e-8
6.309573444801942e12,1.871779434769391e-8
7.943282347242821e12,2.136230511106394e-8
1.e13,2.432551589591226e-8
1.2589254117941713e13,2.7630808687496657e-8
1.584893192461111e13,3.129883892217126e-8
1.995262314968883e13,3.534586072014491e-8
2.511886431509582e13,3.978165750867702e-8
3.1622776601683793e13,4.460705222152624e-8
3.981071705534985e13,4.9810991857457516e-8
5.011872336272715e13,5.536722088879102e-8
6.309573444801943e13,6.123054928930727e-8
7.943282347242822e13,6.733260631555642e-8
1.e14,7.35765643559977e-8
1.2589254117941714e14,7.982925165507498e-8
1.584893192461111e14,8.590690191237503e-8
1.9952623149688828e14,9.154786442033166e-8
2.5118864315095822e14,9.636127849254036e-8
3.1622776601683794e14,9.966888457791325e-8
3.9810717055349856e14,9.981499941728134e-8
5.0118723362727144e14,9.300009261692703e-8
6.309573444801942e14,7.409321235003363e-8
7.943282347242821e14,4.316365983738348e-8
1.e15,1.4796626145522562e-8
1.2589254117941712e15,2.4466663600579214e-9
1.584893192461111e15,1.6855552318798542e-10
1.9952623149688828e15,4.515171482462953e-12
2.511886431509582e15,4.527671311171203e-14
3.1622776601683795e15,1.5159390026227875e-16
3.9810717055349855e15,1.541912641394473e-19
5.011872336272715e15,7.129389985102207e-23
6.309573444801943e15,8.257934244434683e-27
7.943282347242822e15,2.9277742129457114e-32
1.e16,0.
