1.e8,9.012323523293611e-11
1.2589254117941661e8,1.0505325373824052e-10
1.584893192461111e8,1.224525784364109e-10
1.9952623149688828e8,1.427282613601842e-10
2.511886431509582e8,1.6635401109670832e-10
3.1622776601683795e8,1.938809654689342e-10
3.981071705534969e8,2.2595016084850954e-10
5.011872336272715e8,2.6330695132706654e-10
6.309573444801943e8,3.068176646455158e-10
7.943282347242821e8,3.5748881834696334e-10
1.e9,4.164892585301029e-10
1.258925411794166e9,4.851756246422004e-10
1.5848931924611108e9,5.651215856294287e-10
1.9952623149688828e9,6.581513342447663e-10
2.511886431509582e9,7.66377865855545e-10
3.1622776601683793e9,8.922466042582224e-10
3.9810717055349693e9,1.0385849689869947e-9
5.011872336272715e9,1.2086585062448774e-9
6.309573444801943e9,1.40623422914652e-9
7.943282347242822e9,1.6356518310442927e-9
1.e10,1.9019034425711067e-9
1.2589254117941662e10,2.2107225841426544e-9
1.5848931924611109e10,2.5686828961976393e-9
1.9952623149688828e10,2.983307082862181e-9
2.511886431509582e10,3.4631862101526886e-9
3.1622776601683792e10,4.018109149176898e-9
3.981071705534969e10,4.6592011767387135e-9
5.011872336272715e10,5.399070229341672e-9
6.3095734448019424e10,6.251957909269557e-9
7.943282347242822e10,7.2338912619587475e-9
1.e11,8.36282949883247e-9
1.2589254117941661e11,9.658797715098446e-9
1.5848931924611108e11,1.1143996929360681e-8
1.9952623149688828e11,1.284287641453533e-8
2.5118864315095822e11,1.478215018062367e-8
3.1622776601683795e11,1.6990734574486568e-8
3.9810717055349695e11,1.9499578212856353e-8
5.011872336272715e11,2.2341348946910013e-8
6.309573444801943e11,2.5549935405925048e-8
7.943282347242821e11,2.915971324242009e-8
1.e12,3.320451909617938e-8
1.2589254117941714e12,3.771626955961236e-8
1.5848931924611108e12,4.272315946459001e-8
1.9952623149688828e12,4.824737581208591e-8
2.511886431509582e12,5.430227305668399e-8
3.1622776601683794e12,6.088897450938903e-8
3.9810717055349854e12,6.799239273722944e-8
5.011872336272715e12,7.557668873995727e-8
6.309573444801942e12,8.358017777900492e-8
7.943282347242821e12,9.190953325582396e-8
1.e13,1.0043258472477208e-7
1.2589254117941713e13,1.0896755169990363e-7
1.584893192461111e13,1.1726359174657461e-7
1.995262314968883e13,1.2496354960636893e-7
2.511886431509582e13,1.3153390584242942e-7
3.1622776601683793e13,1.3604880095948612e-7
3.981071705534985e13,1.3624825434565092e-7
5.011872336272715e13,1.269458508508419e-7
6.309573444801943e13,1.0113780627499833e-7
7.943282347242822e13,5.891873286424562e-8
1.e14,2.0197511118229967e-8
1.2589254117941714e14,3.3397175439126763e-9
1.584893192461111e14,2.3007959967858796e-10
1.9952623149688828e14,6.163244341589328e-12
2.5118864315095822e14,6.180306620185405e-14
3.1622776601683794e14,2.0692685766992203e-16
3.9810717055349856e14,2.1047228030162047e-19
5.0118723362727144e14,9.731672385722821e-23
6.309573444801942e14,1.1272140704230486e-26
7.943282347242821e14,3.9964346564750075e-32
1.e15,0.
