100000.,2.2921454832474996e-10
125892.54117941661,2.6718674760641583e-10
158489.3192461114,3.114392463270713e-10
199526.2314968879,3.630073185488063e-10
251188.6431509582,4.230957689988398e-10
316227.7660168379,4.931063317230671e-10
398107.1705534969,5.746693838601603e-10
501187.2336272725,6.696806185797453e-10
630957.344480193,7.803434068695631e-10
794328.2347242822,9.092176708565572e-10
1.e6,1.0592761903114534e-9
1.258925411794166e6,1.2339693684220758e-9
1.5848931924611141e6,1.4372995894323721e-9
1.9952623149688789e6,1.6739064062484235e-9
2.5118864315095823e6,1.949163896681404e-9
3.1622776601683795e6,2.2692916189786175e-9
3.9810717055349695e6,2.6414806786277942e-9
5.011872336272725e6,3.0740364887227224e-9
6.30957344480193e6,3.5765398661013094e-9
7.943282347242822e6,4.160028151456691e-9
1.e7,4.837198059073945e-9
1.2589254117941663e7,5.622631913799682e-9
1.5848931924611142e7,6.533048756180028e-9
1.995262314968883e7,7.587581423867667e-9
2.5118864315095823e7,8.808079968200554e-9
3.162277660168379e7,1.0219440873018494e-8
3.981071705534969e7,1.1849959563924045e-8
5.011872336272725e7,1.373170238278228e-8
6.309573444801943e7,1.5900890648395813e-8
7.943282347242822e7,1.8398286678841525e-8
1.e8,2.1269566958369047e-8
1.2589254117941661e8,2.456566222799467e-8
1.584893192461111e8,2.834303735428152e-8
1.9952623149688828e8,3.266387529186789e-8
2.511886431509582e8,3.7596119004857975e-8
3.1622776601683795e8,4.321331276147277e-8
3.981071705534969e8,4.95941695948967e-8
5.011872336272715e8,5.6821775145951687e-8
6.309573444801943e8,6.498231991626706e-8
7.943282347242821e8,7.41632330759682e-8
1.e9,8.445057289942714e-8
1.2589254117941713e9,9.59255143166637e-8
1.5848931924611108e9,1.0865976653380761e-7
1.9952623149688828e9,1.227097587657412e-7
2.511886431509582e9,1.381094560079249e-7
3.1622776601683793e9,1.5486171522864146e-7
3.9810717055349855e9,1.7292816386919356e-7
5.011872336272715e9,1.9221765096021122e-7
6.309573444801943e9,2.125732908833213e-7
7.943282347242822e9,2.3375772182968859e-7
1.e10,2.5543478865661926e-7
1.2589254117941713e10,2.771421607356953e-7
1.5848931924611109e10,2.982418590240094e-7
1.9952623149688828e10,3.178255142089415e-7
2.511886431509582e10,3.3453622177074046e-7
3.1622776601683792e10,3.4601914785912466e-7
3.981071705534985e10,3.465264193455058e-7
5.011872336272715e10,3.2286718071484236e-7
6.3095734448019424e10,2.5722840797029723e-7
7.943282347242822e10,1.498507145093432e-7
1.e11,5.1369253014671987e-8
1.2589254117941713e11,8.494059196269456e-9
1.5848931924611108e11,5.851719945738335e-10
1.9952623149688828e11,1.5675260072594283e-11
2.5118864315095822e11,1.5718658219926072e-13
3.1622776601683795e11,5.262865672938737e-16
3.9810717055349854e11,5.35303801970512e-19
5.011872336272715e11,2.4751004998031484e-22
6.309573444801943e11,2.8668951789425205e-26
7.943282347242821e11,1.016431514387733e-31
1.e12,0.
