1.e6,1.6792178566710875e-10
1.258925411794166e6,1.9574008758418712e-10
1.5848931924611141e6,2.2815931515815315e-10
1.9952623149688789e6,2.659379065877668e-10
2.5118864315095823e6,3.0995849765096373e-10
3.1622776601683795e6,3.6124799386372213e-10
3.9810717055349695e6,4.2100080388132835e-10
5.011872336272725e6,4.906057059661004e-10
6.30957344480193e6,5.716768820862111e-10
7.943282347242822e6,6.660897223417512e-10
1.e7,7.760220749153245e-10
1.2589254117941663e7,9.040016932536713e-10
1.5848931924611142e7,1.0529607102169506e-9
1.9952623149688788e7,1.226298046224395e-9
2.5118864315095823e7,1.4279507321013251e-9
3.162277660168379e7,1.662475194717592e-9
3.981071705534969e7,1.935139613092573e-9
5.011872336272725e7,2.2520285041454802e-9
6.3095734448019296e7,2.620160741169172e-9
7.943282347242822e7,3.047622241797384e-9
1.e8,3.543714575020554e-9
1.2589254117941661e8,4.119120701607611e-9
1.584893192461111e8,4.786088932861933e-9
1.9952623149688828e8,5.558635919502264e-9
2.511886431509582e8,6.452768933599237e-9
3.1622776601683795e8,7.486727053142316e-9
3.981071705534969e8,8.681239409105598e-9
5.011872336272715e8,1.0059797692680357e-8
6.309573444801943e8,1.164893751679786e-8
7.943282347242821e8,1.3478521214758582e-8
1.e9,1.5582011221012066e-8
1.258925411794166e9,1.799671922035017e-8
1.5848931924611108e9,2.076401117880793e-8
1.9952623149688828e9,2.3929442113975788e-8
2.511886431509582e9,2.7542786806465514e-8
3.1622776601683793e9,3.165792353292016e-8
3.9810717055349693e9,3.633251718932561e-8
5.011872336272715e9,4.162743602890615e-8
6.309573444801943e9,4.760582291517945e-8
7.943282347242822e9,5.433172815592114e-8
1.e10,6.186819774541734e-8
1.2589254117941713e10,7.027470015676434e-8
1.5848931924611109e10,7.960376930646127e-8
1.9952623149688828e10,8.989674504224507e-8
2.511886431509582e10,1.0117851000236703e-7
3.1622776601683792e10,1.1345115719191396e-7
3.981071705534985e10,1.2668657500704506e-7
5.011872336272715e10,1.40817986562725e-7
6.3095734448019424e10,1.5573045799731517e-7
7.943282347242822e10,1.7125009887026514e-7
1.e11,1.871306430861856e-7
1.2589254117941713e11,2.030333888250572e-7
1.5848931924611108e11,2.184909548456534e-7
1.9952623149688828e11,2.3283787292994339e-7
2.5118864315095822e11,2.4508009566929446e-7
3.1622776601683795e11,2.534924323207094e-7
3.9810717055349854e11,2.538640571274173e-7
5.011872336272715e11,2.3653139769744553e-7
6.309573444801943e11,1.8844463700797645e-7
7.943282347242821e11,1.0978010901915531e-7
1.e12,3.7632937407505645e-8
1.2589254117941714e12,6.222716327157088e-9
1.5848931924611108e12,4.2869499801234417e-10
1.9952623149688828e12,1.1483641861731957e-11
2.511886431509582e12,1.151543477784402e-13
3.1622776601683794e12,3.8555572769447667e-16
3.9810717055349854e12,3.9216167356553193e-19
5.011872336272715e12,1.8132502539739682e-22
6.309573444801942e12,2.1002776524928516e-26
7.943282347242821e12,7.446342134552561e-32
1.e13,0.
