1.e7,1.2301891964414057e-10
1.2589254117941663e7,1.4339851145575756e-10
1.5848931924611142e7,1.6714872549738923e-10
1.9952623149688788e7,1.9482519097139099e-10
2.5118864315095823e7,2.270745237972491e-10
3.162277660168379e7,2.6464903140577337e-10
3.981071705534969e7,3.08423733448543e-10
5.011872336272725e7,3.5941604407927766e-10
6.3095734448019296e7,4.188085074273453e-10
7.943282347242822e7,4.879750277965148e-10
1.e8,5.685110892361515e-10
1.2589254117941661e8,6.62268515182442e-10
1.584893192461111e8,7.713953760318317e-10
1.9952623149688828e8,8.983817091327808e-10
2.511886431509582e8,1.0461117696568928e-9
3.1622776601683795e8,1.2179235801766455e-9
3.981071705534969e8,1.4176765904285978e-9
5.011872336272715e8,1.6498282964725017e-9
6.309573444801943e8,1.9195207006172163e-9
7.943282347242821e8,2.232677518166742e-9
1.e9,2.5961130464062987e-9
1.258925411794166e9,3.0176535854623005e-9
1.5848931924611108e9,3.5062722058510025e-9
1.9952623149688828e9,4.072237457430893e-9
2.511886431509582e9,4.727276212380924e-9
3.1622776601683793e9,5.484750356180427e-9
3.9810717055349693e9,6.359845978516717e-9
5.011872336272715e9,7.369773011141559e-9
6.309573444801943e9,8.533971352350044e-9
7.943282347242822e9,9.874318044278684e-9
1.e10,1.141532755071961e-8
1.2589254117941662e10,1.3184334282958178e-8
1.5848931924611109e10,1.521164280470213e-8
1.9952623149688828e10,1.7530626564346408e-8
2.511886431509582e10,2.017775039408688e-8
3.1622776601683792e10,2.3192485333125428e-8
3.981071705534969e10,2.6617076484903483e-8
5.011872336272715e10,3.0496115721300744e-8
6.3095734448019424e10,3.487586128583408e-8
7.943282347242822e10,3.9803236212546604e-8
1.e11,4.5324427778891056e-8
1.2589254117941713e11,5.148300238266466e-8
1.5848931924611108e11,5.831744618947557e-8
1.9952623149688828e11,6.585804462885656e-8
2.5118864315095822e11,7.412302663556691e-8
3.1622776601683795e11,8.311392553789728e-8
3.9810717055349854e11,9.28101468720607e-8
5.011872336272715e11,1.0316277012293992e-7
6.309573444801943e11,1.1408759514084539e-7
7.943282347242821e11,1.2545723039020015e-7
1.e12,1.370912621809078e-7
1.2589254117941714e12,1.4874155873057492e-7
1.5848931924611108e12,1.6006571815769907e-7
1.9952623149688828e12,1.7057622074639353e-7
2.511886431509582e12,1.795447848283782e-7
3.1622776601683794e12,1.8570767810964276e-7
3.9810717055349854e12,1.8597992052472373e-7
5.011872336272715e12,1.7328207885084276e-7
6.309573444801942e12,1.3805390211711008e-7
7.943282347242821e12,8.042455407491638e-8
1.e13,2.7569759674978236e-8
1.2589254117941713e13,4.558742043132861e-9
1.584893192461111e13,3.1406045554076747e-10
1.995262314968883e13,8.41287662463927e-12
2.511886431509582e13,8.43616681061553e-14
3.1622776601683793e13,2.824567718942451e-16
3.981071705534985e13,2.8729629610500007e-19
5.011872336272715e13,1.3283808747902062e-22
6.309573444801943e13,1.538655989658549e-26
7.943282347242822e13,5.455164504439391e-32
1.e14,0.
